gene,BRCA_vs_KIRC,BRCA_vs_LUAD,BRCA_vs_PRAD,BRCA_vs_COAD,KIRC_vs_LUAD,KIRC_vs_PRAD,KIRC_vs_COAD,LUAD_vs_PRAD,LUAD_vs_COAD,PRAD_vs_COAD
gene_15453,0.380914186386039,0.10514060037568773,0.08821875143169694,0.2300651322416355,0.48605478676172675,0.2926954349543421,0.6109793186276745,0.19335935180738467,0.12492453186594776,0.31828388367333244
gene_4052,0.30633013521774016,0.2120044677643349,0.04938177303054542,0.1686490729188978,0.09432566745340527,0.3557119082482856,0.13768106229884236,0.2613862407948803,0.04335539484543709,0.21803084594944322
gene_14396,0.46996783237684064,0.3231272488844192,0.039406951297754844,0.44220642626703044,0.14684058349242146,0.4305608810790858,0.02776140610981019,0.28372029758666434,0.11907917738261126,0.4027994749692756
gene_16393,0.29070413884795515,0.3802378571619278,0.15475499210415627,0.19829114964973238,0.6709419960098829,0.4454591309521114,0.48899528849768753,0.22548286505777154,0.18194670751219544,0.043536157545576104
gene_2129,0.677282223153506,0.13339018394083058,0.15239339548297898,0.5523915115462753,0.5438920392126754,0.524888827670527,0.12489071160723064,0.0190032115421484,0.4190013276054448,0.3999981160632964
gene_18906,0.3769085125911495,0.277826979962953,0.744991623355504,0.28636048026433786,0.09908153262819647,0.36808311076435446,0.09054803232681163,0.4671646433925509,0.008533500301384833,0.4586311430911661
gene_15796,0.2788706644157878,0.16096063834861568,0.17930638972335056,0.021501542666285817,0.4398313027644034,0.4581770541391383,0.25736912174950194,0.01834575137473486,0.1824621810149015,0.20080793238963635
gene_742,0.6804750104043027,0.21852452476600243,0.02064659375774417,0.8716322827456251,0.4619504856383002,0.6598284166465584,0.1911572723413224,0.19787793100825826,0.6531077579796226,0.8509856889878809
gene_6594,0.17346806534559533,0.6386870208799845,0.16982378466476036,0.7612803648765445,0.4652189555343892,0.0036442806808349715,0.5878122995309492,0.4688632362152242,0.12259334399655997,0.5914565802117842
gene_7116,0.6570607300330457,0.12001048900939677,0.11316882506141475,0.12097172577015342,0.7770712190424425,0.7702295550944604,0.7780324558031991,0.006841663947982024,0.0009612367607566476,0.007802900708738672
gene_628,0.6897550675987534,0.38366510549363897,0.05024198148846927,0.6297223104704658,0.30608996210511435,0.639513086110284,0.060032757128287595,0.3334231240051697,0.24605720497682676,0.5794803289819965
gene_5829,0.20060256926765743,0.004125562499813883,0.010146848214011295,0.7371191105977852,0.19647700676784355,0.19045572105364614,0.5365165413301278,0.006021285714197411,0.7329935480979713,0.726972262383774
gene_18462,0.34306734947678796,0.024463818642639856,0.3281462241707072,0.18926590186226616,0.31860353083414816,0.01492112530608078,0.15380144761452183,0.30368240552806736,0.1648020832196263,0.13888032230844105
gene_180,0.6698834639368363,0.03761460811384251,0.13983254687452443,0.11431197347848632,0.6322688558229939,0.8097160108113608,0.7841954374153227,0.17744715498836694,0.15192658159232883,0.025520573396038103
gene_6160,0.2270814879345666,0.3687357212547108,0.18883069137679287,0.03786835691070278,0.5958172091892774,0.03825079655777371,0.1892131310238638,0.5575664126315036,0.4066040781654136,0.1509623344660901
gene_10279,0.49206059612053604,0.17712908721679455,0.53666882100553,0.23509104437589712,0.3149315089037415,0.044608224884994,0.2569695517446389,0.3595397337887355,0.05796195715910257,0.3015777766296329
gene_9234,0.47048382911033465,0.33436335659488525,0.13541844985034723,0.005371006780613863,0.1361204725154494,0.3350653792599874,0.4758548358909485,0.19894490674453805,0.3397343633754991,0.1407894566309611
gene_2879,0.5281182987071327,0.22093480430683549,0.09112414167302485,0.36975132646025266,0.30718349440029713,0.43699415703410777,0.15836697224687996,0.12981066263381064,0.14881652215341717,0.2786271847872278
gene_17316,0.09334338855832888,0.40962402672123754,0.3875954839056027,0.4912661991735351,0.5029674152795665,0.48093887246393163,0.584609587731864,0.022028542815634822,0.08164217245229755,0.10367071526793237
gene_6585,0.3572337824109175,0.38718319854378336,0.1051593624417218,0.011019179335379103,0.029949416132865836,0.4623931448526393,0.3682529617462966,0.49234256098550516,0.39820237787916246,0.0941401831063427
gene_4618,0.39154328480794137,0.3004962653065854,0.7516801443601607,0.35534680558794385,0.09104701950135596,0.3601368595522194,0.036196479219997524,0.4511838790535754,0.05485054028135844,0.39633333877221694
gene_13639,0.018328358011661862,0.4238205310350969,0.011383639188999407,0.004323365018684355,0.44214888904675875,0.006944718822662455,0.014004992992977508,0.4352041702240963,0.4281438960537813,0.007060274170315052
gene_18042,0.7504268682507448,0.1474488801218936,0.006006718159316149,0.5606797417109746,0.6029779881288512,0.7444201500914286,0.18974712653977022,0.14144216196257747,0.41323086158908096,0.5546730235516584
gene_3524,0.01602158228031669,0.10424634397109779,0.26894342121809484,0.8650163759676802,0.12026792625141447,0.28496500349841153,0.8810379582479969,0.16469707724699703,0.7607700319965824,0.5960729547495854
gene_9226,0.43256418637483446,0.06112214647772196,0.010207603437066948,0.15812042288345074,0.3714420398971125,0.4223565829377675,0.2744437634913837,0.050914543040655014,0.09699827640572878,0.1479128194463838
gene_450,0.7275505771869478,0.012868539998671238,0.027196271879468076,0.014808776952258067,0.740419117185619,0.7547468490664159,0.7423593541392058,0.014327731880796838,0.001940236953586829,0.012387494927210009
gene_12078,0.8058424853424765,0.10783892946464525,0.10573236102160066,0.19587767599183967,0.6980035558778312,0.7001101243208758,0.6099648093506369,0.0021065684430445902,0.08803874652719441,0.090145314970239
gene_5709,0.006319149212123364,0.43177487261826836,0.22108044498106802,0.7421397222275434,0.425455723406145,0.21476129576894465,0.73582057301542,0.21069442763720037,0.310364849609275,0.5210592772464754
gene_19545,0.4953250599511659,0.21449857751855395,0.09487915477212783,0.3026051600192256,0.28082648243261193,0.5902042147232938,0.19271989993194028,0.3093777322906818,0.08810658250067166,0.39748431479135343
gene_83,0.4189013236273102,0.4034101734425306,0.13096349194791945,0.41827637752024005,0.015491150184779548,0.28793783167939074,0.0006249461070701179,0.27244668149461115,0.01486620407770943,0.2873128855723206
gene_16449,0.5669087515930361,0.3071498636327542,0.13934073670264271,0.08301987791275478,0.2597588879602819,0.7062494882956788,0.6499286295057909,0.4464906003353969,0.390169741545509,0.056320858789887934
gene_2910,0.40010677764996067,0.2983464753432263,0.35166711871345224,0.38203088878523206,0.10176030230673443,0.04843965893650844,0.01807588886472862,0.05332064337022598,0.0836844134420058,0.030363770071779816
gene_9232,0.0017872146186050167,0.052441139316287806,0.06409228796775573,0.6559934047920711,0.05065392469768279,0.062305073349150725,0.654206190173466,0.011651148651467935,0.6035522654757832,0.5919011168243153
gene_1189,0.030520970426154398,0.3436834070251326,0.056197629998049475,0.739477914941421,0.374204377451287,0.025676659571895077,0.7699988853675754,0.3998810370231821,0.39579450791628845,0.7956755449394706
gene_172,0.5547827396246144,0.29572991929665005,0.05672658782015172,0.5016390725443857,0.2590528203279644,0.4980561518044627,0.053143667080228774,0.23900333147649835,0.20590915324773562,0.44491248472423395
gene_15793,0.3823478163831242,0.2507628404395462,0.06868818047776748,0.42227587588102594,0.131584975943578,0.3136596359053567,0.039928059497901736,0.18207465996177874,0.17151303544147972,0.35358769540325846
gene_16379,0.5823927449623961,0.10389367688067506,0.03944272183316006,0.06880500474730646,0.4784990680817211,0.6218354667955562,0.5135877402150897,0.14333639871383513,0.03508867213336861,0.10824772658046652
gene_11354,0.11491333615359497,0.49811183891051536,0.22173933458935466,0.4426383781922786,0.3831985027569204,0.10682599843575968,0.32772504203868363,0.27637250432116073,0.05547346071823678,0.22089904360292395
gene_10394,0.20219708884102305,0.09688651364031198,0.013882355852827932,0.3129378270396387,0.10531057520071108,0.18831473298819512,0.11074073819861566,0.08300415778748405,0.21605131339932673,0.29905547118681075
gene_18108,0.4430370760007406,0.16838113683884515,0.1674988443157499,0.16501867226182632,0.6114182128395858,0.6105359203164905,0.6080557482625669,0.0008822925230952405,0.003362464577018831,0.0024801720539235905
gene_6890,0.6846849855284822,0.044069642508143006,0.017112262975091663,0.13935699635709295,0.6406153430203393,0.6675727225533906,0.5453279891713894,0.026957379533051343,0.09528735384894994,0.12224473338200129
gene_3730,0.28113484910287745,0.24534196696232596,0.4671625247543529,0.04577089728185224,0.0357928821405515,0.7482973738572304,0.2353639518210252,0.7125044917166788,0.19957106968047372,0.5129334220362052
gene_14220,0.22585934460550366,0.02510775086083694,0.2570727966117837,0.13055801610706358,0.20075159374466672,0.4829321412172874,0.09530132849844009,0.28218054747262067,0.10545026524622664,0.3876308127188473
gene_12962,0.2344625319216278,0.12226706511043656,0.49381500925841626,0.008085160925852097,0.11219546681119123,0.7282775411800441,0.2425476928474799,0.6160820743688529,0.13035222603628865,0.48572984833256416
gene_16133,0.7018326210369197,0.018896716551469746,0.12313359280232598,0.41528967176148546,0.6829359044854499,0.5786990282345936,0.2865429492754342,0.10423687625085623,0.3963929552100157,0.29215607895915946
gene_13997,0.07025348805233883,0.06390292127292929,0.17059034139606843,0.07342958238686043,0.006350566779409539,0.24084382944840727,0.14368307043919926,0.23449326266899773,0.13733250365978972,0.09716075900920801
gene_11910,0.1633435999951962,0.10048722387017373,0.4983639642017579,0.21463274909421662,0.06285637612502248,0.6617075641969541,0.05128914909902041,0.5988511880719316,0.11414552522404289,0.7129967132959745
gene_6876,0.4621177416615261,0.4751181824925365,0.4233608146861045,0.5924877863652682,0.013000440831010429,0.0387569269754216,0.13037004470374208,0.05175736780643203,0.11736960387273165,0.16912697167916368
gene_12977,0.5411681690951371,0.2722263816384271,0.09410659613983702,0.20494950493591674,0.8133945507335641,0.6352747652349741,0.7461176740310538,0.1781197854985901,0.06727687670251037,0.11084290879607972
gene_6072,0.006141848644818232,0.1225149098088423,0.3702772015096891,0.6032957559274374,0.12865675845366054,0.3764190501545074,0.6094376045722557,0.24776229170084685,0.4807808461185952,0.23301855441774832
gene_6816,0.6774988742620849,0.27819333955382386,0.12443724703527761,0.3149432554938507,0.3993055347082611,0.5530616272268073,0.36255561876823417,0.15375609251854622,0.03674991594002691,0.19050600845857313
gene_5199,0.7192969001897253,0.07575280826711495,0.2617721205267277,0.06305430593832742,0.6435440919226103,0.4575247796629975,0.7823512061280526,0.1860193122596128,0.13880711420544237,0.32482642646505516
gene_5727,0.3190128342906479,0.3175444914670151,0.2634209166544534,0.5791145048034114,0.00146834282363284,0.05559191763619453,0.26010167051276356,0.05412357481256169,0.2615700133363964,0.3156935881489581
gene_11348,0.25574272826770195,0.16356266251903967,0.1845212036231802,0.25595967435894684,0.41930539078674156,0.07122152464452172,0.00021694609124495168,0.34808386614221987,0.41952233687798657,0.07143847073576667
gene_4464,0.0074290500638788115,0.05149688718760856,0.6206924446586828,0.09141386654638431,0.04406783712372975,0.6281214947225616,0.09884291661026312,0.6721893318462914,0.14291075373399287,0.5292785781122985
gene_2954,0.4996502587720479,0.16240783167180195,0.32771013487263023,0.1271381610510115,0.6620580904438498,0.17194012389941765,0.6267884198230593,0.4901179665444322,0.03526967062079045,0.45484829592364173
gene_4345,0.3477168609657537,0.014083307794126088,0.026700471566331818,0.11377701045332012,0.36180016875987986,0.3210163893994219,0.46149387141907383,0.040783779360457906,0.09969370265919403,0.14047748201965193
gene_15583,0.01928785857985396,0.3984337458533848,0.28159467283543066,0.01693788376654216,0.41772160443323875,0.3008825314152846,0.0023499748133118,0.11683907301795415,0.41537162961992696,0.2985325566019728
gene_4210,0.46870859583775176,0.14268557322016107,0.29711307366010253,0.3809160876710485,0.3260230226175907,0.17159552217764923,0.08779250816670325,0.15442750043994147,0.23823051445088744,0.08380301401094598
gene_5381,0.2613295811117794,0.06895158491795988,0.0445906336563191,0.31895824225873326,0.1923779961938195,0.3059202147680985,0.057628661146953836,0.11354221857427899,0.2500066573407733,0.36354887591505236
gene_14823,0.032597928888829605,0.024515665196236387,0.27537606055442954,0.5312359976078637,0.057113594085065986,0.3079739894432591,0.5638339264966933,0.25086039535819316,0.5067203324116273,0.2558599370534341
gene_7113,0.32402833852926277,0.34332435195645006,0.33103521926967544,0.13281587473313172,0.6673526904857128,0.007006880740412669,0.4568442132623945,0.6743595712261254,0.2105084772233183,0.46385109400280716
gene_3458,0.5330801010145948,0.08220296678207577,0.011519974036635829,0.6117389381659573,0.450877134232519,0.5446000750512306,0.07865883715136246,0.0937229408187116,0.5295359713838814,0.6232589122025931
gene_9256,0.35527299574799365,0.15508087224141687,0.23945613055004109,0.029607051984028743,0.20019212350657678,0.11581686519795256,0.3256659437639649,0.08437525830862422,0.12547382025738812,0.20984907856601234
gene_15577,0.02871112048267658,0.5674415170105309,0.042993413784822104,0.13317888998912647,0.5961526374932075,0.014282293302145525,0.16189001047180304,0.6104349307953529,0.4342626270214044,0.17617230377394857
gene_11013,0.39040461055814346,0.0590248203100609,0.33905917340023195,0.24393005813841107,0.33137979024808256,0.05134543715791151,0.1464745524197324,0.28003435309017105,0.18490523782835017,0.09512911526182088
gene_148,0.5893690261462785,0.18077398574975378,0.5162827932874723,0.1561824782790163,0.4085950403965248,0.07308623285880633,0.7455515044252948,0.33550880753771845,0.3369564640287701,0.6724652715664885
gene_11352,0.0371811529759003,0.5217660451687142,0.003798835877537425,0.004133614334147537,0.5589471981446145,0.033382317098362875,0.03304753864175276,0.5255648810462515,0.5258996595028617,0.0003347784566101117
gene_3849,0.3660143046248426,0.1794832715968535,0.27838293415048837,0.35382837301872955,0.18653103302798907,0.644397238775331,0.012185931606113018,0.4578662057473419,0.17434510142187604,0.6322113071692179
gene_19442,0.14765039130933183,0.3289220505539117,0.39525520631070493,0.012706487557242185,0.47657244186324355,0.5429055976200368,0.13494390375208964,0.06633315575679322,0.3416285381111539,0.4079616938679471
gene_3829,0.5567498938844466,0.37165851885857293,0.15052593333555775,0.048069893382435586,0.1850913750258737,0.4062239605488889,0.6048197872668822,0.22113258552301518,0.41972841224100854,0.19859582671799333
gene_6734,0.521443000801672,0.08455338806877721,0.056977417251475426,0.07795985768292957,0.43688961273289484,0.5784204180531475,0.5994028584846016,0.14153080532025264,0.16251324575170678,0.02098244043145414
gene_7649,0.6708529427327787,0.252530409482342,0.014063397880163232,0.2424654300030729,0.41832253325043667,0.6849163406129419,0.42838751272970577,0.26659380736250526,0.010064979479269098,0.25652882788323617
gene_15807,0.4280428776304337,0.10579076380151525,0.03941542958408828,0.20035477704555865,0.3222521138289185,0.3886274480463454,0.6283976546759924,0.06637533421742697,0.3061455408470739,0.23977020662964693
gene_14503,0.6472962494182203,0.007915193627416772,0.0297213800537649,0.03588754535381444,0.655211443045637,0.6175748693644554,0.6831837947720347,0.03763657368118167,0.02797235172639767,0.06560892540757934
gene_12304,0.5312820663040789,0.13569719660502294,0.3256875512944684,0.12993566108491345,0.39558486969905604,0.20559451500961057,0.40134640521916554,0.18999035468944547,0.005761535520109495,0.19575189020955497
gene_17922,0.27297320892632065,0.06628849813477788,0.01625749751633876,0.19426761973824058,0.20668471079154277,0.2892307064426594,0.46724082866456124,0.08254599565111664,0.26055611787301847,0.17801012222190182
gene_18636,0.6355884771886834,0.17301479970147965,0.03193556228679719,0.7837950332580023,0.4625736774872038,0.6675240394754807,0.14820655606931887,0.20495036198827685,0.6107802335565227,0.8157305955447995
gene_545,0.53835592939525,0.20690397037619207,0.07848357378316129,0.37833110717810753,0.331451959019058,0.4598723556120887,0.1600248222171425,0.12842039659303078,0.17142713680191546,0.29984753339494624
gene_16155,0.6772485031162695,0.00886808605556108,0.06298759475734328,0.2207833786205987,0.6683804170607084,0.6142609083589262,0.4564651244956708,0.0541195087017822,0.21191529256503763,0.15779578386325543
gene_2774,0.5856720499637674,0.002392087388333297,0.1865126757540484,0.15437453022267866,0.5832799625754341,0.7721847257178158,0.7400465801864461,0.1889047631423817,0.15676661761101196,0.03213814553136973
gene_15789,0.4685914472057836,0.45138801172483684,0.08221143845864703,0.4302471375462442,0.017203435480946758,0.38638000874713657,0.038344309659539375,0.3691765732661898,0.021140874178592617,0.3480356990875972
gene_10290,0.39633911636826546,0.20958055563633166,0.335433062362749,0.08859725506758892,0.18675856073193378,0.7317721787310144,0.30774186130067654,0.5450136179990807,0.12098330056874274,0.4240303174303379
gene_11356,0.11125852353120105,0.04922295250261599,0.035905207384054116,0.06612061723838902,0.06203557102858506,0.07535331614714694,0.04513790629281203,0.013317745118561874,0.016897664735773033,0.030215409854334907
gene_553,0.41817262218547546,0.07116726688977097,0.011738225523098278,0.372871028373121,0.34700535529570453,0.4064343966623772,0.045301593812354435,0.059429041366672694,0.3017037614833501,0.36113280285002275
gene_5729,0.6326003850257033,0.036949744707592824,0.029229962569116363,0.0033761254562945098,0.5956506403181104,0.6033704224565869,0.6359765104819978,0.007719782138476461,0.040325870163887334,0.03260608802541087
gene_7421,0.6547718123864926,0.06236704829726136,0.06859541320476104,0.04833448591655687,0.5924047640892313,0.7233672255912537,0.6064373264699358,0.1309624615020224,0.014032562380704494,0.1169298991213179
gene_4456,0.09178458348725543,0.079196780438538,0.5950053691865436,0.1514980830706565,0.012587803048717428,0.686789952673799,0.05971349958340104,0.6742021496250816,0.07230130263211847,0.7465034522572
gene_6926,0.3850259283960058,0.4267958435548397,0.07967288970631123,0.5486289793159902,0.04176991515883388,0.3053530386896946,0.1636030509199844,0.3471229538485285,0.12183313576115051,0.468956089609679
gene_19914,0.4781733927162969,0.3254123321817027,0.07964688173492818,0.06282911011195702,0.15276106053459418,0.5578202744512251,0.41534428260433987,0.40505921391663086,0.26258322206974566,0.1424759918468852
gene_2318,0.03746863895351224,0.4686135301990662,0.2624714885639248,0.5709796764800328,0.43114489124555394,0.22500284961041256,0.5335110375265206,0.20614204163514138,0.10236614628096663,0.308508187916108
gene_5600,0.5600387600394879,0.11054176617642114,0.12687109429961502,0.18174656456386035,0.4494969938630668,0.4331676657398729,0.3782921954756276,0.016329328123193876,0.0712047983874392,0.05487547026424533
gene_8349,0.3654283809486514,0.1863034957476789,0.5227134936575726,0.7900681269614188,0.17912488520097247,0.1572851127089212,0.42463974601276744,0.3364099979098937,0.6037646312137399,0.26735463330384623
gene_6723,0.41337900004247824,0.2830047817623222,0.132284626676497,0.5587997899163761,0.13037421828015605,0.5456636267189753,0.14542078987389784,0.41528940843881923,0.2757950081540539,0.6910844165928731
gene_10068,0.5005158536756618,0.267976823087473,0.007396997134596184,0.546071664498386,0.23253903058818876,0.5079128508102579,0.04555581082272416,0.2753738202220692,0.27809484141091295,0.5534686616329821
gene_16387,0.34942323199262926,0.09469508166262172,0.00923750954734373,0.17959460498454016,0.25472815033000756,0.34018572244528555,0.5290178369771694,0.08545757211527799,0.27428968664716186,0.1888321145318839
gene_1735,0.340004228480403,0.01138301588333564,0.038041304886106124,0.6427147619515731,0.3286212125970674,0.3019629235942969,0.3027105334711701,0.026658289002770483,0.6313317460682375,0.604673457065467
gene_13103,0.009869837334156945,0.2348977295678809,0.5044930274995463,0.1617016488631351,0.24476756690203785,0.5143628648337033,0.17157148619729204,0.2695952979316654,0.07319608070474581,0.34279137863641124
gene_3691,0.028852078561849043,0.04165188254992168,0.44401842797732854,0.20556760864791163,0.07050396111177072,0.4728705065391776,0.2344196872097607,0.4023665454274069,0.16391572609798996,0.23845081932941692
gene_8804,0.20477047527719794,0.301917817948403,0.026538679299625945,0.09247768650258364,0.5066882932256009,0.23130915457682388,0.2972481617797816,0.27537913864877706,0.20944013144581936,0.0659390072029577
gene_6976,0.15366956727642678,0.3359476941301015,0.22474146666473738,0.37542850046318227,0.18227812685367473,0.0710718993883106,0.2217589331867555,0.11120622746536413,0.039480806333080765,0.1506870337984449
gene_1579,0.27033949081803144,0.013861653983265276,0.13784004553016593,0.24465608495125046,0.25647783683476616,0.40817953634819737,0.025683405866780987,0.1517016995134312,0.2307944309679852,0.3824961304814164
gene_4911,0.2720289647822912,0.21992217986779986,0.1798434515253259,0.1438987833738825,0.05210678491449139,0.09218551325696533,0.12813018140840873,0.040078728342473946,0.07602339649391734,0.0359446681514434
gene_15590,0.04012279191480317,0.2922944949362938,0.016761643928712794,0.18304056762025367,0.33241728685109695,0.05688443584351596,0.1429177757054505,0.27553285100758096,0.47533506255654745,0.19980221154896644
gene_6070,0.2254827146469702,0.19347288481818464,0.33443059695713234,0.11307184166381984,0.4189555994651548,0.5599133116041025,0.33855455631079,0.1409577121389477,0.0804010431543648,0.2213587552933125
gene_12745,0.10616494564907591,0.19898628750995484,0.13446002568468973,0.11612410792069564,0.30515123315903075,0.24062497133376565,0.00995916227161972,0.06452626182526511,0.31511039543065045,0.25058413360538534
gene_510,0.029822947281650997,0.2056640098020902,0.08491696470600536,0.29906521105150347,0.1758410625204392,0.11473991198765636,0.2692422637698525,0.29058097450809556,0.09340120124941326,0.3839821757575088
gene_10646,0.5467594593607221,0.19288907407880213,0.5305966873408587,0.15873112933165678,0.35387038528191994,0.01616277201986327,0.3880283300290653,0.33770761326205667,0.03415794474714534,0.371865558009202
gene_10950,0.5837515189400985,0.1267034105532781,0.06931728694954713,0.013826309829992195,0.4570481083868204,0.5144342319905514,0.5699252091101064,0.05738612360373099,0.11287710072328593,0.05549097711955493
gene_5442,0.47821640354256445,0.02207120968320908,0.11168834304348063,0.10059227858548425,0.5002876132257735,0.5899047465860451,0.5788086821280487,0.08961713336027155,0.07852106890227517,0.01109606445799638
gene_4011,0.35036006518309093,0.20376035610896587,0.2301537463872314,0.004138387436426361,0.14659970907412506,0.5805138115703223,0.34622167774666457,0.4339141024961973,0.1996219686725395,0.23429213382365777
gene_8063,0.08976571633125854,0.26054857085706196,0.02566160877592913,0.10379739714918089,0.17078285452580344,0.11542732510718767,0.19356311348043942,0.2862101796329911,0.36434596800624286,0.07813578837325176
gene_15161,0.03227426587430664,0.5997417843144693,0.017074719288355356,0.03803272095393764,0.6320160501887759,0.04934898516266199,0.07030698682824428,0.582667065026114,0.5617090633605316,0.020958001665582288
gene_4030,0.4912568218625341,0.09000924071339056,0.3008956384041888,0.22680992840722125,0.40124758114914355,0.1903611834583453,0.26444689345531286,0.21088639769079826,0.1368006876938307,0.07408570999696756
gene_15089,0.5762355190037499,0.142886209901892,0.08616206281638772,0.5681882952182863,0.433349309101858,0.4900734561873622,0.00804722378546363,0.05672414708550427,0.42530208531639435,0.48202623240189857
gene_5576,0.4462693463415745,0.3438039681902336,0.12350298574396157,0.2873111191240247,0.7900733145318081,0.5697723320855361,0.7335804654655992,0.22030098244627205,0.05649284906620891,0.16380813338006311
gene_7040,0.31091134201563364,0.20316645227396424,0.48391118870086447,0.5056959421253038,0.1077448897416694,0.17299984668523083,0.19478460010967014,0.28074473642690023,0.30252948985133954,0.021784753424439307
gene_11030,0.4816349246327404,0.26313211428226685,0.3982143705225616,0.07113533478732459,0.21850281035047353,0.08342055411017879,0.552770259420065,0.13508225624029474,0.33426744906959144,0.4693497053098862
gene_4599,0.4487364297543924,0.41846813727795223,0.35637134263772513,0.5174265746122072,0.030268292476440153,0.09236508711666726,0.06869014485781484,0.062096794640227104,0.098958437334255,0.1610552319744821
gene_15593,0.39006162865651256,0.09087404159713137,0.25972979584376427,0.004553015591934967,0.4809356702536439,0.1303318328127483,0.3946146442484475,0.3506038374408956,0.08632102600519641,0.2642828114356992
gene_7611,0.34518950475271376,0.30028639185826417,0.01016112101017913,0.012701857776540537,0.04490311289444959,0.33502838374253463,0.3324876469761732,0.29012527084808504,0.28758453408172363,0.0025407367663614067
gene_889,0.23154598334321325,0.20227635037218317,0.10893730444548969,0.08561709492281316,0.4338223337153964,0.12260867889772356,0.14592888842040008,0.3112136548176728,0.28789344529499633,0.02332020952267652
gene_9267,0.3288245572898916,0.09657192834821016,0.2128840572982203,0.3684576067937984,0.42539648563810173,0.11594049999167128,0.039633049503906836,0.30945598564643045,0.46502953514200857,0.1555735494955781
gene_13355,0.16897959829038012,0.11517390855005229,0.14018686597458535,0.6052945526530207,0.05380568974032782,0.30916646426496547,0.7742741509434008,0.2553607745246376,0.720468461203073,0.46510768667843533
gene_8767,0.18914536682960373,0.10661115417172484,0.3455571883118892,0.16213905058133615,0.08253421265787889,0.5347025551414929,0.02700631624826757,0.45216834248361404,0.055527896409611324,0.5076962388932253
gene_6530,0.5010246998656768,0.5154417574066813,0.4122129869676006,0.5482738026414448,0.014417057541004558,0.08881171289807617,0.047249102775767986,0.10322877043908073,0.03283204523476343,0.13606081567384415
gene_6790,0.26374504575886315,0.18366928048231085,0.04733779255267706,0.1635907796394075,0.08007576527655233,0.21640725320618612,0.10015426611945569,0.1363314879296338,0.020078500842903357,0.11625298708673043
gene_16259,0.6421757937324425,0.037163134796495356,0.0072687902063842775,0.04592208895724921,0.6050126589359471,0.6349070035260582,0.5962537047751932,0.029894344590111078,0.008758954160753854,0.03865329875086493
gene_5680,0.37077213542000736,0.2945524338946828,0.2774371020492734,0.61606992925172,0.07621970152532459,0.09333503337073396,0.24529779383171257,0.017115331845409365,0.32151749535703716,0.33863282720244653
gene_16118,0.576201824628047,0.14489994005024884,0.007178958762969756,0.12867018098943866,0.4313018845777982,0.5690228658650773,0.7048720056174858,0.13772098128727908,0.2735701210396875,0.13584913975240842
gene_4587,0.44662995496726343,0.05857814327495027,0.07808753053256143,0.07655042011938687,0.5052080982422137,0.5247174854998249,0.5231803750866503,0.01950938725761115,0.0179722768444366,0.0015371104131745514
gene_19160,0.5435300884142201,0.06200289570352063,0.030592937894926467,0.010115475708081259,0.4815271927106995,0.5129371505192937,0.5536455641223014,0.031409957808594166,0.07211837141160189,0.040708413603007726
gene_5835,0.47655424204000213,0.2613048754127088,0.09801255213970254,0.41070407762423805,0.21524936662729333,0.5745667941797047,0.06585016441576408,0.35931742755241136,0.14939920221152925,0.5087166297639406
gene_4089,0.4222557087738083,0.13054311708384625,0.08500746508187862,0.2503677225754388,0.29171259168996205,0.3372482436919297,0.17188798619836948,0.04553565200196763,0.11982460549159257,0.1653602574935602
gene_16233,0.1938182720845327,0.19775436767099133,0.049986296878946124,0.38178821156692616,0.003936095586458641,0.24380456896347882,0.5756064836514588,0.24774066454993746,0.5795425792379175,0.33180191468798004
gene_4556,0.1712812401258263,0.4302758343943457,0.09269993921022446,0.03268063776007982,0.2589945942685194,0.07858130091560184,0.13860060236574648,0.33757589518412123,0.3975951966342659,0.06001930145014464
gene_8005,0.12991401223550825,0.05945467224891582,0.6977968892293465,0.6333033710935285,0.18936868448442407,0.5678828769938382,0.5033893588580203,0.7572515614782622,0.6927580433424444,0.06449351813581783
gene_1317,0.2998971495010454,0.30828582064001053,0.009538131479829293,0.20937025934571707,0.008388671138965131,0.3094352809808747,0.09052689015532833,0.3178239521198398,0.09891556129429346,0.21890839082554636
gene_17801,0.47046460230518417,0.5092683434325811,0.6378337671223683,0.4649786541972012,0.03880374112739693,0.1673691648171841,0.005485948107982974,0.12856542368978718,0.0442896892353799,0.1728551129251671
gene_17817,0.21249744083846286,0.010452174796615032,0.15048055716853673,0.0368619686828488,0.20204526604184783,0.06201688366992614,0.24935940952131166,0.1400283823719217,0.04731414347946383,0.18734252585138553
gene_16239,0.3133594401584589,0.47339619426664054,0.002879977557934385,0.04195409537242635,0.16003675410818163,0.3162394177163933,0.27140534478603257,0.47627617182457493,0.4314420988942142,0.044834072930360735
gene_17949,0.0009128613399196732,0.023966523971226054,0.37204161216339277,0.013422412067251047,0.024879385311145728,0.37295447350331246,0.012509550727331373,0.3480750881921667,0.0373889360384771,0.3854640242306438
gene_5521,0.39507125519380193,0.0114389175739249,0.0006393194734401475,0.2491958465220562,0.38363233761987703,0.3957105746672421,0.14587540867174573,0.012078237047365048,0.2377569289481313,0.24983516599549635
gene_3785,0.47340962075357385,0.22103880664802616,0.34691890249154445,0.42644269424353937,0.2523708141055476,0.12649071826202937,0.04696692651003445,0.12588009584351828,0.2054038875955132,0.07952379175199492
